clf,imbl,dataset,precision,recall,specificity,fscore,gmean,mcc,balanced_acc,accuracy,std_precision,std_recall,std_specificity,std_fscore,std_gmean,std_mcc,std_balanced_acc,std_accuracy,time_exec
Catboost,Tomek,heart_failure_clinical_records_dataset_30,0.870992563,0.823333333,0.961463415,0.840854772,0.887664463,0.801249798,0.892398374,0.930188679,0.079274185,0.097187668,0.027331649,0.058498503,0.04992524,0.071905828,0.04540296,0.024409967,44.8702884
Catboost,kmeans_SMOTE,heart_failure_clinical_records_dataset_30,0.8690225,0.8155,0.960829268,0.835627916,0.883208737,0.794770851,0.888164634,0.927924528,0.072542579,0.082115717,0.023478116,0.05303314,0.043133958,0.067413537,0.03949476,0.023041843,73.62829089
Catboost,lvq_smote,heart_failure_clinical_records_dataset_30,0.854206198,0.845166667,0.954243902,0.843813386,0.896158919,0.803148521,0.899705285,0.92954717,0.06572039,0.081536135,0.024843065,0.04182847,0.039455154,0.050479171,0.03568971,0.017322914,77.31897337
Catboost,polynom_fit_SMOTE,heart_failure_clinical_records_dataset_30,0.883111944,0.795,0.965853659,0.82977328,0.873930692,0.790732782,0.880426829,0.927169811,0.082352813,0.106962521,0.026391062,0.057851545,0.054993291,0.067812622,0.048126999,0.022424683,57.88808701
Catboost,pure,heart_failure_clinical_records_dataset_30,0.892038351,0.801666667,0.968780488,0.83929491,0.879564921,0.801325915,0.885223577,0.930943396,0.085614685,0.091977915,0.026927149,0.059756464,0.048792614,0.073918199,0.044093098,0.025283944,44.53697443
DecisionTree,ADASYN,heart_failure_clinical_records_dataset_30,0.775914638,0.8035,0.927512195,0.782793718,0.860484705,0.723331858,0.865506098,0.899433962,0.054421075,0.081892465,0.022579061,0.050417962,0.042850684,0.063331376,0.038958827,0.021303962,1.443693566
DecisionTree,AMSCO,heart_failure_clinical_records_dataset_30,0.756555307,0.812833333,0.918292683,0.776956963,0.86140035,0.714634314,0.865563008,0.894415094,0.05451145,0.072399314,0.025763119,0.041898324,0.035862669,0.053142341,0.032677921,0.01929855,2375.680133
DecisionTree,Borderline_smote,heart_failure_clinical_records_dataset_30,0.753303774,0.8115,0.917170732,0.774261085,0.859846364,0.7116301,0.864335366,0.893245283,0.046793504,0.081523115,0.024627841,0.040238133,0.038851387,0.050498937,0.035317445,0.016997408,1.649616289
DecisionTree,EditedNearestNeighbours,heart_failure_clinical_records_dataset_30,0.663960063,0.8315,0.86902439,0.731668734,0.847466814,0.653291872,0.850262195,0.860528302,0.045670907,0.074233022,0.03140486,0.036149785,0.033061158,0.04750657,0.031000609,0.019948951,0.708655167
DecisionTree,Lee,heart_failure_clinical_records_dataset_30,0.775098777,0.809833333,0.926195122,0.784975109,0.863221528,0.726230136,0.868014228,0.899849057,0.055717897,0.077355237,0.024797663,0.045140085,0.039063683,0.056955756,0.035393478,0.02002504,9.232875824
DecisionTree,NRAS,heart_failure_clinical_records_dataset_30,0.775165379,0.452166667,0.960146341,0.555388546,0.640914054,0.504294441,0.706156504,0.845132075,0.070600888,0.108557024,0.017668446,0.09552742,0.088364204,0.091835754,0.051573844,0.023389273,2.503959084
DecisionTree,NearMiss,heart_failure_clinical_records_dataset_30,0.503553275,0.850666667,0.733365854,0.624728648,0.785592631,0.511168191,0.79201626,0.759924528,0.049703744,0.066006356,0.055289991,0.039988754,0.031398555,0.056724664,0.031063546,0.03828527,0.959264565
DecisionTree,ProWSyn,heart_failure_clinical_records_dataset_30,0.777693206,0.803166667,0.927609756,0.782835253,0.860328968,0.723926913,0.865388211,0.899433962,0.050955385,0.082166313,0.022966689,0.041673793,0.04011961,0.051104073,0.035823884,0.017519087,1.548810863
DecisionTree,RandomOverSampler,heart_failure_clinical_records_dataset_30,0.815408419,0.7695,0.945073171,0.784837285,0.850007319,0.730255276,0.857286585,0.905320755,0.051379829,0.081234675,0.018910656,0.049245258,0.043853726,0.059068621,0.03866999,0.019031959,0.458235908
DecisionTree,RandomUnderSampler,heart_failure_clinical_records_dataset_30,0.557979581,0.8485,0.793804878,0.66841894,0.818236819,0.569552779,0.821152439,0.806188679,0.035646513,0.061471865,0.030395535,0.035067548,0.029022423,0.050027246,0.029286456,0.023673522,0.452816558
DecisionTree,SMOTE,heart_failure_clinical_records_dataset_30,0.785120815,0.804,0.931268293,0.787771655,0.862566455,0.730221892,0.867634146,0.90245283,0.054114566,0.079577978,0.023257086,0.045424862,0.040159575,0.056454912,0.036086429,0.019560293,0.699453592
DecisionTree,Smote_tomek,heart_failure_clinical_records_dataset_30,0.773190051,0.793833333,0.927365854,0.776755096,0.855270007,0.715728686,0.860599593,0.897132075,0.049200891,0.075500367,0.022338933,0.040408835,0.037170394,0.050434694,0.033388594,0.016419639,1.730597067
DecisionTree,Tomek,heart_failure_clinical_records_dataset_30,0.795608131,0.794333333,0.936487805,0.78842602,0.85966252,0.732033749,0.865410569,0.904301887,0.0517524,0.077449383,0.020874187,0.046316047,0.040653452,0.056658488,0.036484296,0.01903385,1.066373014
DecisionTree,kmeans_SMOTE,heart_failure_clinical_records_dataset_30,0.794761761,0.778333333,0.936585366,0.778900458,0.850767519,0.721180054,0.85745935,0.900754717,0.05142685,0.083335826,0.0220991,0.043576431,0.041505922,0.05206713,0.036238826,0.016622081,4.743521333
DecisionTree,lvq_smote,heart_failure_clinical_records_dataset_30,0.768920667,0.832,0.922097561,0.792900031,0.873460357,0.73520835,0.87704878,0.901698113,0.047260584,0.076132166,0.023256513,0.038923353,0.036441046,0.048479164,0.033480765,0.017158115,10.65584085
DecisionTree,polynom_fit_SMOTE,heart_failure_clinical_records_dataset_30,0.804311488,0.775333333,0.940634146,0.78225524,0.850931032,0.726175078,0.85798374,0.903207547,0.050328897,0.085686297,0.020225372,0.050713949,0.046046226,0.059886902,0.040427118,0.019438909,0.495746684
DecisionTree,pure,heart_failure_clinical_records_dataset_30,0.809754052,0.780333333,0.943268293,0.788934621,0.855325444,0.73378759,0.861800813,0.906377358,0.044434921,0.085082445,0.015120305,0.05246517,0.045875923,0.06384647,0.041137865,0.020434505,0.36169579
ExtraTree,ADASYN,heart_failure_clinical_records_dataset_30,0.737648369,0.809166667,0.911219512,0.765484209,0.85605462,0.699116627,0.860193089,0.888113208,0.060393289,0.102745075,0.027907122,0.060759832,0.053135968,0.076576219,0.048823656,0.025407511,20.57753093
ExtraTree,AMSCO,heart_failure_clinical_records_dataset_30,0.574108911,0.865666667,0.776878049,0.672830054,0.812087896,0.581698557,0.821272358,0.796981132,0.087401398,0.092687827,0.091278993,0.06289354,0.048874805,0.083296055,0.044641957,0.061094961,2393.637314
ExtraTree,Borderline_smote,heart_failure_clinical_records_dataset_30,0.696781105,0.790666667,0.894195122,0.73438153,0.837975697,0.657653839,0.842430894,0.870754717,0.064541934,0.100085244,0.033657174,0.061268674,0.051050111,0.079708068,0.047373673,0.029053714,20.74880114
ExtraTree,EditedNearestNeighbours,heart_failure_clinical_records_dataset_30,0.843270929,0.6655,0.95795122,0.731445296,0.793640034,0.681113283,0.81172561,0.891735849,0.083226119,0.110793164,0.027464843,0.071119099,0.061446365,0.079205175,0.049152294,0.026344342,18.47705655
ExtraTree,Lee,heart_failure_clinical_records_dataset_30,0.756063318,0.796,0.920536585,0.768924653,0.853235707,0.704863161,0.858268293,0.892339623,0.059432162,0.104628038,0.026662521,0.062881793,0.055380661,0.077682952,0.049967379,0.025291746,28.08961029
ExtraTree,NRAS,heart_failure_clinical_records_dataset_30,0.722780941,0.340666667,0.959756098,0.447325997,0.552440787,0.401428904,0.650211382,0.819584906,0.152688475,0.124383371,0.02597655,0.122332425,0.115862883,0.118758939,0.058055716,0.027132882,21.53598926
ExtraTree,NearMiss,heart_failure_clinical_records_dataset_30,0.570584062,0.858666667,0.78502439,0.674633901,0.816545453,0.578555733,0.821845528,0.801698113,0.092200644,0.080024312,0.086264338,0.063226406,0.042993165,0.083070981,0.040223386,0.059971271,18.24607298
ExtraTree,ProWSyn,heart_failure_clinical_records_dataset_30,0.776170194,0.766166667,0.931560976,0.764310602,0.841814878,0.701657279,0.848863821,0.894113208,0.063580751,0.104825188,0.025454329,0.064993925,0.056197228,0.078889753,0.049621488,0.026083433,20.88877635
ExtraTree,RandomOverSampler,heart_failure_clinical_records_dataset_30,0.816828821,0.779,0.94502439,0.789957191,0.854973725,0.736948427,0.862012195,0.907433962,0.064954325,0.10761752,0.024260608,0.064104694,0.056912532,0.076565864,0.050060769,0.02515453,19.43497097
ExtraTree,RandomUnderSampler,heart_failure_clinical_records_dataset_30,0.657753061,0.854166667,0.862926829,0.737401403,0.85612957,0.661429984,0.858546748,0.860943396,0.051705331,0.090772056,0.033138681,0.05109183,0.044411995,0.068966899,0.042982115,0.025906868,17.44843657
ExtraTree,SMOTE,heart_failure_clinical_records_dataset_30,0.771811184,0.788166667,0.926487805,0.771087809,0.851237614,0.710383143,0.857327236,0.895169811,0.075142737,0.109516077,0.032346203,0.06201644,0.056158205,0.074824354,0.049433472,0.025538997,19.67683907
ExtraTree,Smote_tomek,heart_failure_clinical_records_dataset_30,0.759807391,0.790666667,0.922439024,0.768604374,0.851537047,0.704321847,0.856552846,0.892603774,0.073111787,0.103279298,0.030337149,0.065476472,0.055282128,0.083049094,0.050380237,0.028843313,20.88181064
ExtraTree,Tomek,heart_failure_clinical_records_dataset_30,0.968094733,0.441166667,0.99502439,0.59115544,0.65044616,0.593918499,0.718095528,0.869622642,0.054309621,0.102062086,0.008332793,0.094830036,0.081317441,0.087062921,0.051260863,0.024602158,19.27757268
ExtraTree,kmeans_SMOTE,heart_failure_clinical_records_dataset_30,0.782153752,0.544833333,0.952585366,0.630360415,0.708862338,0.569500868,0.74870935,0.860264151,0.129123413,0.114806598,0.030473289,0.095744333,0.085272979,0.112408459,0.056925601,0.0321093,23.56618509
ExtraTree,lvq_smote,heart_failure_clinical_records_dataset_30,0.76215316,0.774833333,0.924536585,0.76052892,0.842906362,0.696398377,0.849684959,0.890641509,0.076434019,0.110645622,0.031400202,0.06924227,0.059449239,0.085520487,0.052551994,0.027762287,29.40472598
ExtraTree,polynom_fit_SMOTE,heart_failure_clinical_records_dataset_30,0.956014646,0.521833333,0.991560976,0.662772649,0.710878472,0.648736591,0.756697154,0.885207547,0.061936645,0.101086468,0.012430608,0.089658036,0.074628079,0.08584614,0.050547369,0.025365763,19.61595249
ExtraTree,pure,heart_failure_clinical_records_dataset_30,0.981691198,0.407,0.997268293,0.561925553,0.625503093,0.57389881,0.702134146,0.863622642,0.036492832,0.096280505,0.005523993,0.092252297,0.079633545,0.07785756,0.047576741,0.021727118,18.32432919
Logit,ADASYN,heart_failure_clinical_records_dataset_30,0.528375339,0.788666667,0.790439024,0.628487477,0.785890584,0.514392841,0.789552846,0.790037736,0.051973681,0.120911535,0.039697011,0.062899867,0.057217679,0.089815016,0.055581737,0.032319208,2.11187036
Logit,AMSCO,heart_failure_clinical_records_dataset_30,0.404376458,0.872166667,0.570536585,0.537703207,0.68364149,0.394812216,0.721351626,0.638830189,0.074221159,0.0960224,0.135362066,0.06688967,0.082468402,0.10273038,0.060552884,0.096336753,2369.207866
Logit,Borderline_smote,heart_failure_clinical_records_dataset_30,0.484720241,0.766666667,0.756926829,0.589915771,0.75781727,0.459639686,0.761796748,0.759132075,0.053011806,0.114269784,0.052667211,0.063182029,0.055841176,0.09132247,0.054716103,0.038998846,2.337562156
Logit,EditedNearestNeighbours,heart_failure_clinical_records_dataset_30,0.212,0.031666667,0.996097561,0.052948933,0.088115403,0.063973411,0.513882114,0.777735849,0.211564383,0.026083731,0.004620554,0.043426257,0.067328412,0.063550566,0.012992999,0.006939189,1.103424644
Logit,Lee,heart_failure_clinical_records_dataset_30,0.520852038,0.7705,0.788439024,0.617183302,0.775725994,0.497763094,0.779469512,0.784377358,0.051009225,0.121277915,0.041234867,0.063527074,0.058189411,0.089768417,0.055753577,0.031668897,9.801283646
Logit,NRAS,heart_failure_clinical_records_dataset_30,0.476280204,0.526333333,0.828390244,0.490782022,0.647191897,0.343421943,0.677361789,0.76,0.096914179,0.150941749,0.052767373,0.110727374,0.1014198,0.132943805,0.072549212,0.046099211,3.201397109
Logit,NearMiss,heart_failure_clinical_records_dataset_30,0.376313531,0.695,0.649268293,0.484089989,0.66602924,0.296233254,0.672134146,0.659622642,0.070818441,0.124100711,0.087100085,0.078366536,0.074168692,0.121463067,0.070279131,0.070906236,1.432860804
Logit,ProWSyn,heart_failure_clinical_records_dataset_30,0.518575339,0.776166667,0.785609756,0.617543466,0.777059287,0.49873684,0.780888211,0.783471698,0.049759016,0.124170947,0.043313134,0.063314867,0.058532995,0.090167219,0.056314142,0.032494524,2.047344255
Logit,RandomOverSampler,heart_failure_clinical_records_dataset_30,0.522394398,0.786666667,0.785804878,0.623731814,0.782598285,0.507513922,0.786235772,0.786,0.049366956,0.120049061,0.038589673,0.063561441,0.057684092,0.091205648,0.056215469,0.031272799,1.11742208
Logit,RandomUnderSampler,heart_failure_clinical_records_dataset_30,0.451347226,0.749,0.728341463,0.559015055,0.733598405,0.415427875,0.738670732,0.733018868,0.042678538,0.114667893,0.042506855,0.056839363,0.052253623,0.083357966,0.050889797,0.03087534,0.851214242
Logit,SMOTE,heart_failure_clinical_records_dataset_30,0.518461899,0.766666667,0.788780488,0.613935672,0.772824615,0.494521643,0.777723577,0.783773585,0.066431183,0.137692141,0.049657955,0.080032345,0.070108148,0.110083063,0.065583135,0.039276038,1.203469515
Logit,Smote_tomek,heart_failure_clinical_records_dataset_30,0.521212903,0.776666667,0.786829268,0.618432129,0.777759672,0.500939165,0.781747967,0.784528302,0.058517504,0.126235398,0.045712228,0.066645879,0.060393133,0.094032872,0.058157014,0.035345402,2.345285678
Logit,Tomek,heart_failure_clinical_records_dataset_30,0,0,1,0,0,0,0.5,0.773584906,0,0,0,0,0,0,0,0,1.468722939
Logit,kmeans_SMOTE,heart_failure_clinical_records_dataset_30,0.440160583,0.431166667,0.851073171,0.424802289,0.572590207,0.283741709,0.641119919,0.756,0.141068511,0.166742854,0.059947492,0.136840055,0.147211856,0.150608259,0.077220505,0.046475165,5.231989169
Logit,lvq_smote,heart_failure_clinical_records_dataset_30,0.527626549,0.768,0.794926829,0.620763138,0.777084802,0.503339148,0.781463415,0.788830189,0.056677139,0.123038376,0.044001518,0.066930695,0.060344889,0.093484522,0.057008101,0.0343646,11.17311745
Logit,polynom_fit_SMOTE,heart_failure_clinical_records_dataset_30,0.589746385,0.716666667,0.849268293,0.640172392,0.774904355,0.532074637,0.78296748,0.819245283,0.078878953,0.131107225,0.042557048,0.081113381,0.072687041,0.106457223,0.063116885,0.037950242,0.932696342
Logit,pure,heart_failure_clinical_records_dataset_30,0,0,1,0,0,0,0.5,0.773584906,0,0,0,0,0,0,0,0,0.848969674
Random_forest,ADASYN,heart_failure_clinical_records_dataset_30,0.871499648,0.840833333,0.960146341,0.849329821,0.896344093,0.811828091,0.900489837,0.933132075,0.07317805,0.090393159,0.026319087,0.050018307,0.045599743,0.059452293,0.041131871,0.021006142,14.80785515
Random_forest,AMSCO,heart_failure_clinical_records_dataset_30,0.851115394,0.846666667,0.952634146,0.842251091,0.895988842,0.801532715,0.899650407,0.928641509,0.080775677,0.088567614,0.029691598,0.054169772,0.045774899,0.066717829,0.041828184,0.023661508,2382.10616
Random_forest,Borderline_smote,heart_failure_clinical_records_dataset_30,0.864313498,0.843166667,0.957658537,0.847165701,0.896500773,0.808543603,0.900412602,0.931735849,0.074276811,0.085328199,0.027208115,0.045256302,0.041483773,0.05546421,0.037859007,0.019849717,15.13863707
Random_forest,EditedNearestNeighbours,heart_failure_clinical_records_dataset_30,0.77402631,0.844833333,0.922341463,0.801231895,0.880447796,0.74608639,0.883587398,0.904792453,0.07329737,0.09452749,0.035887802,0.051652292,0.044086658,0.065924006,0.04100079,0.024832183,12.43946524
Random_forest,Lee,heart_failure_clinical_records_dataset_30,0.879131957,0.837333333,0.962780488,0.851102212,0.895704477,0.814673188,0.900056911,0.934377358,0.075178934,0.090539477,0.026035719,0.052490495,0.046514546,0.062757671,0.041852783,0.021861834,22.12979414
Random_forest,NRAS,heart_failure_clinical_records_dataset_30,0.927547691,0.401333333,0.98902439,0.537808794,0.605806631,0.539649495,0.695178862,0.855962264,0.089655481,0.140308081,0.013589116,0.137886248,0.125379972,0.116440919,0.068902632,0.031357448,15.34122963
Random_forest,NearMiss,heart_failure_clinical_records_dataset_30,0.670524873,0.888333333,0.860390244,0.756853699,0.871885542,0.68848354,0.874361789,0.866716981,0.068864209,0.078636036,0.049723672,0.051865822,0.039010694,0.068236556,0.03798743,0.034224609,12.01365466
Random_forest,ProWSyn,heart_failure_clinical_records_dataset_30,0.879271726,0.830166667,0.963268293,0.84777631,0.892182517,0.810482704,0.89671748,0.933132075,0.070055018,0.08593731,0.024664792,0.049062669,0.043652239,0.058600098,0.039363245,0.020309585,15.03817971
Random_forest,RandomOverSampler,heart_failure_clinical_records_dataset_30,0.910341209,0.809833333,0.974146341,0.851265188,0.886145801,0.818152248,0.891989837,0.936943396,0.066389175,0.08782525,0.02079518,0.049951798,0.045446569,0.058215225,0.040253208,0.019621127,12.65642779
Random_forest,RandomUnderSampler,heart_failure_clinical_records_dataset_30,0.691589908,0.888333333,0.87804878,0.773141005,0.881550352,0.708601112,0.883191057,0.880377358,0.052893427,0.072311806,0.031818012,0.046887328,0.03668983,0.062502358,0.0360733,0.02659845,11.19416294
Random_forest,SMOTE,heart_failure_clinical_records_dataset_30,0.879484317,0.834333333,0.963121951,0.849568352,0.894135202,0.813089603,0.898727642,0.933962264,0.077032394,0.093918998,0.02661941,0.053368273,0.047823343,0.06419323,0.043211152,0.022478211,13.81585469
Random_forest,Smote_tomek,heart_failure_clinical_records_dataset_30,0.874191825,0.8255,0.961658537,0.842382516,0.88868524,0.803973171,0.893579268,0.930830189,0.079497797,0.093132615,0.02756585,0.056659172,0.048629908,0.067868013,0.043796506,0.023756598,14.85785382
Random_forest,Tomek,heart_failure_clinical_records_dataset_30,0.9120449,0.803333333,0.974731707,0.848465302,0.882932497,0.815088249,0.88903252,0.935924528,0.065329752,0.087838859,0.020281311,0.046636658,0.044618253,0.053811643,0.039402419,0.018278294,13.30210152
Random_forest,kmeans_SMOTE,heart_failure_clinical_records_dataset_30,0.919266439,0.790333333,0.977365854,0.843953006,0.876708794,0.811385761,0.883849593,0.935018868,0.064016846,0.094992716,0.018727218,0.053015588,0.049734426,0.060783073,0.043653578,0.020163473,17.52173264
Random_forest,lvq_smote,heart_failure_clinical_records_dataset_30,0.861025247,0.86,0.955804878,0.854773472,0.90484292,0.816893496,0.907902439,0.934113208,0.072335753,0.082653531,0.026858601,0.047636915,0.040602041,0.058591817,0.037248541,0.021417139,24.00690656
Random_forest,polynom_fit_SMOTE,heart_failure_clinical_records_dataset_30,0.92378754,0.792,0.978634146,0.84684438,0.878170357,0.815315455,0.885317073,0.936377358,0.066564356,0.090469698,0.01997089,0.053733898,0.047660537,0.061722285,0.041701485,0.020696618,13.05006142
Random_forest,pure,heart_failure_clinical_records_dataset_30,0.927897375,0.790333333,0.980292683,0.848686472,0.878327318,0.81731229,0.885313008,0.937283019,0.064631159,0.085239594,0.018602387,0.049066464,0.044946901,0.057471762,0.039502341,0.019250082,12.30179093
SVM,ADASYN,heart_failure_clinical_records_dataset_30,0.520812775,0.825666667,0.769317073,0.633287975,0.793557682,0.52283707,0.79749187,0.782075472,0.059189097,0.108165915,0.053222619,0.062396105,0.054267385,0.089957478,0.053879598,0.040837874,2.164968681
SVM,AMSCO,heart_failure_clinical_records_dataset_30,0.460765752,0.850833333,0.690439024,0.589551046,0.757273969,0.469305648,0.770636179,0.726754717,0.053161799,0.099886023,0.083060916,0.04988829,0.050293393,0.073035203,0.043880407,0.054957718,2381.068344
SVM,Borderline_smote,heart_failure_clinical_records_dataset_30,0.499692146,0.808833333,0.75395122,0.61243042,0.777147469,0.492856129,0.781392276,0.766377358,0.064542284,0.110332742,0.056798061,0.067453594,0.057761391,0.097878822,0.057344705,0.045879585,2.284438825
SVM,EditedNearestNeighbours,heart_failure_clinical_records_dataset_30,0.59381746,0.176666667,0.984878049,0.24895561,0.326954999,0.261549828,0.580772358,0.801886792,0.297154024,0.090804802,0.009632492,0.122061975,0.139788004,0.133700629,0.044492701,0.020704768,0.920294619
SVM,Lee,heart_failure_clinical_records_dataset_30,0.533884126,0.8145,0.783463415,0.638869387,0.795045657,0.530062391,0.798981707,0.790490566,0.055856569,0.11164688,0.048526076,0.059804686,0.052843002,0.085072604,0.051812653,0.03543174,9.931029439
SVM,NRAS,heart_failure_clinical_records_dataset_30,0.546547404,0.528833333,0.870243902,0.525537584,0.661331483,0.403212261,0.699538618,0.792943396,0.117075067,0.159834687,0.050497236,0.124387718,0.112406524,0.146206417,0.077600078,0.047374526,3.273629856
SVM,NearMiss,heart_failure_clinical_records_dataset_30,0.370693153,0.676666667,0.65804878,0.472804006,0.656632775,0.288427132,0.667357724,0.662264151,0.073742747,0.15226723,0.09284385,0.085521231,0.077776644,0.129422466,0.075026504,0.069859442,0.994664502
SVM,ProWSyn,heart_failure_clinical_records_dataset_30,0.542137687,0.811333333,0.792341463,0.644556693,0.798437218,0.536974958,0.801837398,0.796641509,0.056002964,0.108979114,0.045790223,0.057933507,0.05128128,0.08260584,0.050424008,0.034710007,2.228001308
SVM,RandomOverSampler,heart_failure_clinical_records_dataset_30,0.537968331,0.811166667,0.787804878,0.640562488,0.795489248,0.532283422,0.799485772,0.79309434,0.057759992,0.115337462,0.048668419,0.064258872,0.057304489,0.089944937,0.055313054,0.037532171,1.048282576
SVM,RandomUnderSampler,heart_failure_clinical_records_dataset_30,0.44138308,0.7935,0.696341463,0.562217203,0.737820068,0.422128115,0.744920732,0.718339623,0.044873637,0.09988481,0.046787222,0.055319227,0.050094432,0.084944635,0.050254015,0.037257982,0.536714864
SVM,SMOTE,heart_failure_clinical_records_dataset_30,0.527905502,0.808333333,0.782439024,0.632722613,0.790926484,0.522693178,0.795386179,0.788301887,0.051701262,0.120028696,0.051294104,0.062346195,0.056243011,0.088021781,0.054622261,0.03349942,1.425067782
SVM,Smote_tomek,heart_failure_clinical_records_dataset_30,0.533453343,0.816666667,0.782926829,0.638885158,0.795593055,0.530958669,0.799796748,0.790566038,0.063500886,0.11682797,0.055472129,0.06247214,0.054387486,0.087659599,0.052831768,0.039141698,2.386805844
SVM,Tomek,heart_failure_clinical_records_dataset_30,0.02,0.003333333,1,0.005714286,0.008164966,0.007320845,0.501666667,0.774339623,0.04472136,0.00745356,0,0.012777531,0.018257419,0.016369907,0.00372678,0.001687598,1.263816571
SVM,kmeans_SMOTE,heart_failure_clinical_records_dataset_30,0.534538219,0.401166667,0.903756098,0.44031588,0.566816728,0.338348752,0.652461382,0.789962264,0.178293124,0.174801327,0.051509591,0.146718325,0.1556711,0.15335344,0.077042487,0.037077551,5.118442845
SVM,lvq_smote,heart_failure_clinical_records_dataset_30,0.548334498,0.8085,0.796780488,0.647395402,0.799143203,0.540698068,0.802640244,0.799433962,0.062965963,0.102212648,0.049435716,0.061422692,0.051905768,0.085254471,0.050081161,0.037638919,11.24174478
SVM,polynom_fit_SMOTE,heart_failure_clinical_records_dataset_30,0.62512245,0.751666667,0.86097561,0.67384103,0.79982846,0.5786431,0.806321138,0.836226415,0.078713157,0.132824333,0.047206146,0.078328952,0.067914005,0.100643986,0.061012019,0.037323471,0.996413755
SVM,pure,heart_failure_clinical_records_dataset_30,0,0,1,0,0,0,0.5,0.773584906,0,0,0,0,0,0,0,0,0.618345332
Xgboost,ADASYN,heart_failure_clinical_records_dataset_30,0.68989315,0.789666667,0.888,0.728247628,0.834232652,0.649953007,0.838833333,0.865735849,0.070342716,0.084676316,0.0380454,0.052367988,0.043130915,0.068117639,0.039319478,0.028127495,6.01321919
Xgboost,AMSCO,heart_failure_clinical_records_dataset_30,0.643891869,0.809166667,0.862926829,0.711425614,0.832763948,0.625820421,0.836046748,0.850754717,0.068619056,0.09096633,0.04079905,0.063331434,0.049509249,0.084987456,0.047499495,0.035910113,2378.832742
Xgboost,Borderline_smote,heart_failure_clinical_records_dataset_30,0.660856516,0.788833333,0.874146341,0.711882009,0.827196425,0.627406996,0.831489837,0.854830189,0.062351487,0.072893977,0.036276189,0.047353496,0.036098634,0.06296901,0.033791296,0.026907622,6.062729645
Xgboost,EditedNearestNeighbours,heart_failure_clinical_records_dataset_30,0.673037546,0.751666667,0.885365854,0.700966157,0.812041244,0.615828756,0.81851626,0.85509434,0.080634083,0.112128626,0.045846244,0.055688565,0.050055846,0.073815286,0.044213689,0.029212089,3.03566668
Xgboost,Lee,heart_failure_clinical_records_dataset_30,0.693696334,0.782333333,0.891365854,0.72778962,0.832101322,0.649069712,0.836849593,0.866679245,0.066745279,0.07820209,0.037818466,0.046039758,0.037489242,0.060166134,0.034337882,0.025469508,13.81115203
Xgboost,NRAS,heart_failure_clinical_records_dataset_30,0.725272835,0.522833333,0.942585366,0.591552058,0.684098132,0.524575886,0.73270935,0.84754717,0.107193989,0.119022413,0.02813,0.096750969,0.091157281,0.09289856,0.054131163,0.024377855,6.661073303
Xgboost,NearMiss,heart_failure_clinical_records_dataset_30,0.589394821,0.786666667,0.827804878,0.665517081,0.803087554,0.564520526,0.807235772,0.818490566,0.080520193,0.104098923,0.0622107,0.064798983,0.052126686,0.088410224,0.048980558,0.043566519,2.992944956
Xgboost,ProWSyn,heart_failure_clinical_records_dataset_30,0.683951051,0.779666667,0.887073171,0.720382538,0.827870536,0.640118118,0.833369919,0.862754717,0.064959331,0.08593942,0.035352131,0.051524817,0.043938329,0.066745113,0.039234318,0.026939892,6.430559874
Xgboost,RandomOverSampler,heart_failure_clinical_records_dataset_30,0.707192192,0.802833333,0.896926829,0.745461332,0.84583729,0.672106305,0.849880081,0.875622642,0.068451586,0.079748883,0.035620414,0.048556654,0.039333791,0.062886437,0.036158209,0.026352265,3.986727238
Xgboost,RandomUnderSampler,heart_failure_clinical_records_dataset_30,0.599081359,0.811833333,0.830829268,0.681805085,0.817502975,0.587272254,0.821331301,0.826528302,0.045826795,0.080840483,0.033096443,0.045189364,0.038880303,0.062013633,0.037279135,0.025284652,2.222787571
Xgboost,SMOTE,heart_failure_clinical_records_dataset_30,0.708252054,0.785,0.898536585,0.737820293,0.837146297,0.662100904,0.841768293,0.872830189,0.10559922,0.110224882,0.051197003,0.081261957,0.060502973,0.106668276,0.056724823,0.042942957,4.869766855
Xgboost,Smote_tomek,heart_failure_clinical_records_dataset_30,0.706028101,0.783333333,0.897560976,0.73504485,0.835632546,0.659136943,0.840447154,0.871698113,0.10602045,0.099373819,0.049235363,0.072668526,0.054664185,0.095487907,0.050283279,0.036857185,5.887067533
Xgboost,Tomek,heart_failure_clinical_records_dataset_30,0.749187838,0.688333333,0.926829268,0.708810335,0.795220288,0.635273778,0.807581301,0.872830189,0.107851365,0.109120707,0.038801304,0.081370813,0.06438308,0.104589275,0.056210245,0.037282942,3.806064987
Xgboost,kmeans_SMOTE,heart_failure_clinical_records_dataset_30,0.72154198,0.701166667,0.915560976,0.702645119,0.796789401,0.624280572,0.808363821,0.867018868,0.090432273,0.105606795,0.037239239,0.07228291,0.058722419,0.091987597,0.050782755,0.032042683,8.778809619
Xgboost,lvq_smote,heart_failure_clinical_records_dataset_30,0.679270341,0.77,0.888634146,0.714354561,0.823301055,0.632630859,0.829317073,0.861773585,0.049685992,0.098727681,0.027739727,0.055388602,0.050402332,0.069365095,0.044837575,0.022700567,14.81528721
Xgboost,polynom_fit_SMOTE,heart_failure_clinical_records_dataset_30,0.739598777,0.686666667,0.927317073,0.704356517,0.792452809,0.630378445,0.80699187,0.872830189,0.107143928,0.149845021,0.035925052,0.115364319,0.092662589,0.14068978,0.07941504,0.046101582,4.349911165
